route_key,final_seatcount
2025-01-06_22_36,1285.9594713637266
2025-01-29_19_32,2082.2431302380824
2025-02-02_35_46,5143.337095414803
2025-02-17_02_40,2513.804336059812
2025-01-17_28_47,1493.9899437357724
2025-01-22_20_46,1326.6786053738451
2025-01-29_02_31,2254.0362399102596
2025-01-11_45_46,5181.577336749844
2025-01-15_03_47,3765.6794770907045
2025-01-29_45_03,1104.6420768627702
2025-02-26_47_46,1815.7373090314088
2025-01-31_44_46,1978.590854603546
2025-01-16_02_16,1385.0155260807473
2025-02-22_14_30,2246.8492514006252
2025-02-09_41_36,3350.503096540189
2025-01-03_04_29,1154.2879785254408
2025-01-11_19_32,2635.9558754066015
2025-02-04_22_36,1286.867805425608
2025-01-22_32_19,2041.0379144163467
2025-01-16_06_47,3651.3412667882567
2025-02-16_36_41,2804.829207345231
2025-01-17_25_23,1298.3384597775892
2025-02-19_44_45,1001.6945638286758
2025-01-21_31_02,1957.7367344978397
2025-02-17_47_10,1005.1526707338793
2025-01-27_36_37,2616.184362224095
2025-02-04_47_30,1626.1783741727045
2025-02-25_46_26,1484.2746319407424
2025-02-13_20_46,1177.7648463094367
2025-01-16_17_23,1121.8073276437717
2025-01-18_05_45,3255.2054334667514
2025-02-21_46_45,5064.483965010644
2025-01-18_02_30,3783.48574017911
2025-01-05_02_24,1121.0912754018993
2025-02-19_05_47,2009.9939719442593
2025-02-12_45_48,1391.7344901546487
2025-01-06_46_18,1169.1080055416692
2025-02-22_25_23,2168.0898151146353
2025-01-04_45_09,2842.713252104541
2025-01-30_47_10,901.4870829390347
2025-01-06_23_25,1350.7136031336097
2025-01-02_34_45,4118.66162187167
2025-02-17_30_02,1907.6736114427815
2025-02-05_30_02,1686.066579503674
2025-02-18_27_36,1601.412637415807
2025-01-21_01_02,1293.028597156014
2025-01-25_16_02,1625.937084833194
2025-01-07_36_11,1550.0428320487579
2025-01-02_47_28,1607.6681289677833
2025-01-20_30_14,1200.4819493202015
2025-01-10_26_46,1797.3140467112876
2025-01-02_45_05,1471.4347362944466
2025-01-06_30_02,1773.954744528562
2025-02-05_47_02,1605.8249315663443
2025-02-17_31_02,2572.996962826892
2025-02-08_02_16,1490.392481372686
2025-01-07_17_23,1480.9148381232608
2025-01-26_47_08,1170.288078772436
2025-02-15_23_13,2200.4913736976655
2025-01-12_02_01,1364.4277939774438
2025-02-28_44_45,1174.1061620251346
2025-02-13_48_46,2740.8236641541343
2025-01-06_46_47,1571.8219219781888
2025-01-28_45_03,964.8081190034424
2025-01-04_45_42,1620.1336669764344
2025-02-20_45_28,3714.9873060129457
2025-02-06_07_36,1641.2896872795354
2025-01-16_36_22,1026.5671024887222
2025-02-20_45_05,2155.7040924709568
2025-01-13_45_42,1401.4214178049256
2025-02-19_46_35,1393.200621272267
2025-02-13_46_47,2171.6889718022594
2025-02-01_45_47,4780.664367942911
2025-02-20_47_03,1934.8320447620385
2025-01-27_41_36,3133.3990778066063
2025-01-23_02_47,1449.4357303073718
2025-02-01_46_47,2238.101193195653
2025-01-28_45_09,2463.0153105448003
2025-01-10_02_16,1868.0463971317636
2025-02-14_11_36,2517.654157599997
2025-01-17_22_36,1186.1443082368985
2025-01-06_36_41,3215.76512872791
2025-02-06_02_14,1338.385403620247
2025-02-21_45_48,3054.92646319523
2025-02-28_31_02,1894.1074483368552
2025-02-05_16_02,1194.4885772406658
2025-01-25_46_18,1406.6593759755249
2025-02-22_03_45,1218.1212535671577
2025-01-17_36_07,1901.2668653170447
2025-02-04_05_47,2448.0844067017397
2025-01-03_46_44,2221.106341679686
2025-02-11_02_01,1409.3155431322307
2025-01-15_31_02,1953.1081206732135
2025-02-26_02_47,1719.4954773029233
2025-01-21_06_47,1409.866976908316
2025-02-04_02_14,1194.807810131273
2025-01-07_45_48,1214.5606294636968
2025-02-21_45_09,5003.276520794648
2025-02-03_34_45,2442.9655183148616
2025-01-29_35_46,1363.959713606375
2025-01-14_46_15,1591.7622605523447
2025-01-14_36_07,1366.9192950761803
2025-02-15_47_10,1427.495776312144
2025-01-09_30_02,1296.9368810632914
2025-01-20_45_28,1389.424953968803
2025-01-01_45_39,1588.4055581666537
2025-02-15_43_47,2552.104450304802
2025-01-17_44_45,1382.4099777967815
2025-01-01_33_46,2278.9847940050126
2025-01-12_44_45,1722.1186579419232
2025-02-14_47_28,3972.522400951538
2025-01-29_45_46,3746.75111199435
2025-01-30_19_32,2209.366799823455
2025-01-08_46_45,3259.9163538160674
2025-02-17_47_46,2043.564870543052
2025-01-05_12_36,2792.9204858875046
2025-01-10_14_30,1452.927129439818
2025-01-10_15_46,1428.584625278089
2025-01-17_47_30,2521.417148540282
2025-01-09_06_47,1206.6808493419153
2025-02-16_04_29,1333.7928938128885
2025-01-09_44_46,1382.7412562647658
2025-02-06_02_19,2356.8308158084033
2025-02-22_36_07,1912.2010085997283
2025-01-22_09_46,3566.685955555427
2025-01-31_45_05,2132.143238253894
2025-01-21_46_44,1539.3068805751002
2025-01-25_02_24,1227.8157438774385
2025-01-15_39_45,1570.122918021443
2025-01-18_06_47,3485.453117685393
2025-02-09_45_09,3477.4967502470777
2025-02-09_17_23,1645.5654051917193
2025-01-14_46_18,2089.3774331746704
2025-02-20_47_30,1741.5084092010377
2025-01-10_47_03,4855.720751394187
2025-02-10_14_30,2584.6972636133128
2025-01-21_46_15,962.5430621839697
2025-01-03_45_28,3330.5355411570154
2025-01-15_46_44,2486.1157354255647
2025-02-22_37_36,5533.508488632796
2025-01-02_47_03,1555.8399581799522
2025-01-03_46_45,3255.090062337479
2025-02-23_39_45,3090.807046230718
2025-02-14_27_36,1652.7299511151152
2025-02-06_02_21,1361.7947783850284
2025-02-11_02_16,1329.7582798915557
2025-01-08_40_02,1775.4427290996575
2025-01-21_42_45,1403.2840073285736
2025-02-09_35_46,3844.1402218928424
2025-02-23_35_46,4254.56733785816
2025-01-22_38_36,833.6101468272459
2025-01-01_36_37,217.9465583213485
2025-02-20_28_47,1674.1401362324027
2025-02-20_45_39,2586.2313027869195
2025-01-23_46_18,1701.9234894040924
2025-01-26_36_37,1436.9561993719926
2025-02-01_14_30,1503.8733175245745
2025-02-23_05_45,3052.4755358421844
2025-02-19_46_15,1182.977175775528
2025-01-18_46_20,1940.6323203590205
2025-01-17_02_47,1859.5634592446584
2025-01-21_03_45,2309.0190473119387
2025-01-04_45_48,1565.3202662810202
2025-02-10_27_36,1913.3853775565628
2025-01-16_46_35,2621.618308500911
2025-01-23_31_02,2044.9055109615724
2025-02-22_46_47,1830.7398943822614
2025-01-17_43_47,4453.46440122936
2025-02-11_41_36,2589.7928745823374
2025-02-06_45_42,1949.3990884118818
2025-02-01_45_09,3762.758119848426
2025-01-09_34_45,1327.6947610678196
2025-02-03_27_36,1861.4196793545152
2025-01-09_32_19,1994.3220695843897
2025-02-17_46_18,1202.7738960274532
2025-02-16_35_46,5240.540252198086
2025-02-12_22_36,1422.7528797009263
2025-01-05_46_44,3029.354163240434
2025-01-03_23_13,1902.779520004171
2025-02-06_13_23,2005.6101077714957
2025-02-07_02_19,2800.451943791428
2025-02-04_36_22,1145.2167224084067
2025-02-22_36_22,1782.0509405474627
2025-01-25_20_46,1229.0241043538256
2025-01-12_14_30,2897.741660618781
2025-01-27_26_46,1839.0942936765075
2025-02-17_47_06,1321.6262036037258
2025-01-14_37_36,1120.284037082233
2025-01-23_13_23,2060.732854367562
2025-01-25_46_44,2758.3185157246207
2025-01-09_12_36,1353.178022320342
2025-01-06_37_36,197.18246664497357
2025-01-13_46_35,5217.571105694011
2025-02-07_12_36,2073.8235479502896
2025-02-14_45_39,3989.072133897517
2025-01-09_13_23,1704.8087924388374
2025-02-26_44_45,977.0600253250784
2025-01-29_36_11,1408.6704028537713
2025-02-11_46_18,1336.7735347044145
2025-02-02_42_45,3539.9881912848596
2025-02-15_21_02,1286.351279725857
2025-02-16_27_36,2635.036655722633
2025-02-27_47_03,1537.7619546906726
2025-01-19_31_02,3231.299024577613
2025-01-13_36_12,1613.6662370164859
2025-01-03_02_47,1898.3038820060026
2025-01-16_19_32,2247.430429631663
2025-01-17_05_47,4808.481397422539
2025-02-07_45_48,3089.93888649914
2025-02-12_36_12,1609.8297064339
2025-01-02_27_36,1260.0931098799742
2025-02-12_46_35,1591.3461545015427
2025-02-10_44_46,3752.69538242166
2025-01-25_06_47,1165.0564121772113
2025-01-25_48_45,1630.622094641979
2025-01-24_15_46,1017.8873980540809
2025-02-03_45_39,1076.8423885301488
2025-02-24_18_46,1827.5194723099971
2025-01-11_36_27,1020.2031836410738
2025-02-06_36_37,4321.086294133592
2025-01-27_09_45,3612.5690425223243
2025-02-25_02_30,1652.2885384355327
2025-02-12_19_32,2121.0453835576973
2025-02-19_45_09,3113.102945121118
2025-01-21_05_45,2565.2136234974582
2025-02-18_02_47,1834.8824914719073
2025-02-25_47_10,1508.3499889955565
2025-01-06_47_28,1366.404504620262
2025-01-29_46_35,1847.0171902616923
2025-01-09_46_20,2252.697012173027
2025-02-06_23_13,1356.8109427860502
2025-01-11_20_46,1233.7831175956455
2025-01-04_31_02,2534.0843993452036
2025-01-09_28_47,1520.1279552899682
2025-02-25_19_30,1600.9933164460272
2025-01-25_45_46,4313.132638412527
2025-02-11_34_45,1727.75122300337
2025-02-02_36_22,1526.3233370652297
2025-01-19_44_45,3193.932746254932
2025-02-10_09_46,6038.763281889022
2025-02-03_47_28,1463.2266156961539
2025-02-20_45_34,2309.803038298731
2025-02-07_09_45,3751.253431105306
2025-02-28_02_24,1656.014282869354
2025-02-01_46_18,2248.8336866174773
2025-02-07_47_03,2663.8326474044534
2025-02-16_05_45,3199.303348608453
2025-02-19_45_48,1510.3963655202583
2025-02-04_34_45,1426.8090376624482
2025-02-20_35_46,1560.8045872064508
2025-02-28_46_48,6475.815340398026
2025-02-02_02_30,3480.340553885646
2025-01-31_48_45,1658.3467645422957
2025-01-19_02_40,2127.4796383494613
2025-02-10_26_46,1987.390482021242
2025-01-30_02_40,2555.0014200372852
2025-02-03_36_41,3356.2836468402816
2025-01-12_47_05,7493.131432473186
2025-01-23_22_36,1001.4456615589447
2025-02-11_45_34,1279.9233160718165
2025-02-20_47_28,2786.1486270766877
2025-01-14_39_45,2075.529587796985
2025-01-15_47_05,3029.2407242764266
2025-02-06_26_46,1329.3863300694218
2025-01-16_44_46,5575.158804090474
2025-02-08_39_45,1770.1272322946243
2025-02-28_48_45,1570.5558919587058
2025-02-05_19_30,1805.4575786274038
2025-02-13_46_45,4223.060869362503
2025-01-26_08_47,1711.191950191538
2025-01-02_15_46,2554.4579587005446
2025-01-04_44_46,2009.9156067296567
2025-01-02_07_36,2476.3704201164537
2025-02-23_46_35,2094.6718102098434
2025-02-20_46_33,933.4566496409259
2025-02-19_45_44,1099.0499027148026
2025-01-07_19_02,2035.8099991232446
2025-01-26_45_48,1595.8630224870271
2025-02-26_23_25,1431.981174389732
2025-02-16_46_45,6528.680016394638
2025-01-17_46_47,1398.8155934300119
2025-01-21_03_47,1720.0679181014543
2025-01-20_47_03,1147.6358336848953
2025-01-16_08_47,3242.87273763582
2025-02-26_01_02,1304.0358574374454
2025-01-16_03_47,3063.6805907474095
2025-02-01_46_15,2426.815975380781
2025-02-15_46_35,2733.8225236934763
2025-01-10_45_48,3856.0593360911416
2025-02-24_03_47,1488.0429856171575
2025-02-07_36_07,2248.87579674678
2025-02-14_46_26,1994.0353435100312
2025-02-12_38_36,1644.7875599048893
2025-01-31_39_45,1260.2502974834226
2025-01-18_23_13,1871.485164426689
2025-01-05_46_15,1028.007430389645
2025-01-18_47_46,2653.8025057622726
2025-01-11_02_21,1617.4706529203454
2025-01-07_19_32,2291.6309818267364
2025-02-21_48_45,1494.385348618464
2025-01-27_28_45,2548.1732636294096
2025-02-17_23_13,1599.3420990754125
2025-01-16_09_46,5695.016642471487
2025-02-24_46_18,1647.427147377761
2025-01-14_48_45,2516.49048496068
2025-02-26_36_11,2047.2060709059883
2025-02-15_47_05,4047.1698916134483
2025-02-12_05_45,1693.9192045476786
2025-01-24_18_46,1404.9556817805299
2025-02-21_47_06,1940.1156596430012
2025-02-17_12_36,2232.342756535497
2025-01-30_25_23,1003.4833400533108
2025-02-22_39_45,1908.9464723515096
2025-01-25_43_47,2158.756937220111
2025-02-18_45_05,1746.666550499963
2025-02-25_38_36,1667.3912304092112
2025-01-30_47_45,3624.489338627564
2025-01-30_07_36,1184.6984327580217
2025-02-03_13_23,2437.3364196503744
2025-01-27_09_46,4656.770017244157
2025-01-20_47_46,1882.2589873979225
2025-02-13_02_01,1443.0321258590536
2025-02-20_47_45,4130.81421935275
2025-02-01_07_36,1776.0100592133815
2025-01-19_02_24,1229.0010371682015
2025-02-14_47_43,4533.18126566862
2025-01-20_47_05,2317.9167048919267
2025-01-16_45_48,1794.817499503727
2025-01-26_48_46,5581.504094686644
2025-02-09_36_11,2522.9772984044707
2025-01-12_48_45,2311.9429205470665
2025-01-24_45_28,4049.75835997604
2025-02-05_47_45,3344.1557467405605
2025-01-05_45_34,1957.6988728706103
2025-02-23_46_45,5728.485822306041
2025-02-28_02_19,2622.5941775403535
2025-02-19_37_36,2921.5621274760515
2025-01-09_45_05,3453.7944219967962
2025-01-01_46_20,1054.4355553464964
2025-01-06_21_02,1342.0920635312666
2025-01-12_02_40,2428.1621915422465
2025-01-24_26_46,1613.349826214568
2025-02-14_45_05,2839.5265893486285
2025-02-13_42_45,1422.985587792087
2025-01-02_44_46,2158.6089444945574
2025-02-10_05_45,1977.3401885087706
2025-02-23_17_23,1836.274504746218
2025-02-15_45_34,1886.4653506278094
2025-01-09_45_48,2756.62933976141
2025-01-02_46_47,1506.1104616217788
2025-01-22_45_03,1151.7326889822918
2025-01-25_45_34,1806.8628645529702
2025-01-15_45_48,1730.8039635350315
2025-01-02_23_13,1786.4341461443871
2025-01-25_09_45,3341.7765796532494
2025-02-09_23_25,1240.0110902040467
2025-02-27_08_47,1363.7117983023152
2025-02-14_12_36,2087.1485062745887
2025-02-06_36_41,3430.805924798433
2025-02-14_05_45,1384.7430748611548
2025-01-29_47_08,900.9197612125747
2025-01-21_47_46,1544.2190206811936
2025-02-25_28_45,1610.6612414502722
2025-02-08_45_34,2429.7570398239263
2025-01-26_45_47,3879.2688690543946
2025-01-26_01_02,1586.8110536024685
2025-02-24_11_36,3087.778208751156
2025-01-28_19_30,1396.712492853747
2025-02-15_39_45,1742.0513499623053
2025-01-13_18_46,1596.7838016408855
2025-02-16_32_19,2472.722829268584
2025-01-07_34_45,2172.7393597927744
2025-02-24_46_09,3665.003048238506
2025-02-01_02_21,1618.0077258913966
2025-02-19_36_41,3439.502769808719
2025-01-23_47_43,1501.3200635258634
2025-01-31_26_46,1953.5081730600357
2025-02-27_47_46,1875.135539011037
2025-01-07_47_08,1470.7573875518265
2025-01-15_44_45,2202.7069468441887
2025-02-27_12_36,1584.672193645272
2025-01-21_18_46,2108.557413546898
2025-02-13_03_47,1620.6515788360687
2025-01-13_46_09,5823.066007664764
2025-01-06_30_14,1128.6091619399328
2025-01-28_39_45,1419.0178885297082
2025-02-10_45_05,1662.758101295064
2025-01-25_46_48,3626.5863726144853
2025-02-24_16_02,1533.2363190321041
2025-01-20_46_47,1794.3609598798416
2025-01-30_02_31,2895.7782755729927
2025-01-30_48_45,1293.1458893190963
2025-01-24_45_47,4441.503663458021
2025-01-03_16_02,1236.9221357429933
2025-02-26_21_02,1057.1641089008288
2025-01-06_36_27,861.4656313190386
2025-02-11_38_36,1603.9802707386702
2025-01-30_20_46,1094.4918659053233
2025-01-18_20_46,2697.224673912529
2025-01-21_40_02,2349.082341393484
2025-01-21_09_46,5296.130963911536
2025-02-10_02_16,1461.7618463677834
2025-02-08_45_28,3077.5745946852126
2025-02-25_47_05,3576.5255689563833
2025-02-24_47_08,1360.520755450126
2025-01-19_27_36,1534.7674874605332
2025-02-20_46_47,1853.731274138102
2025-02-26_07_36,1406.4863539482917
2025-01-22_02_30,1788.5243053051847
2025-02-09_28_47,3520.710001305398
2025-02-09_21_02,2032.4480001915465
2025-01-07_42_45,1552.0460932243218
2025-01-17_23_13,1717.4598761781288
2025-01-04_35_46,2451.6248547822493
2025-01-03_47_46,2062.2183876906442
2025-01-26_46_44,2826.534626129442
2025-02-06_08_47,1222.2461244028718
2025-02-13_01_02,1139.5389645416337
2025-02-20_02_14,1412.4110792170115
2025-02-20_02_40,2698.791029369233
2025-02-06_46_15,1762.732481568134
2025-01-25_02_14,1497.5983609196294
2025-02-28_33_46,1200.0804686320005
2025-01-11_21_02,1195.276282306736
2025-02-16_47_02,2614.9386548213374
2025-02-07_02_14,1866.1949050536273
2025-02-08_07_36,2081.4874319046044
2025-01-13_21_02,1318.2959778086572
2025-02-25_47_08,1473.808963434349
2025-02-08_01_02,1258.087097936741
2025-01-16_46_47,1600.1597110118182
2025-01-20_33_46,2429.081263055546
2025-01-16_47_08,1305.146406906042
2025-02-12_07_36,1557.349682647995
2025-01-07_37_36,152.03715538545987
2025-01-22_48_46,3468.260610875607
2025-02-26_46_18,1968.505163330623
2025-02-01_46_45,4411.143625079236
2025-01-19_47_45,5656.94691574908
2025-02-05_39_45,1553.8190918346554
2025-02-12_16_02,1195.6043014730994
2025-01-18_12_36,2090.1763286762675
2025-01-02_21_02,1103.6812846407404
2025-02-10_47_45,4655.16278052002
2025-02-13_34_45,1538.811030207876
2025-02-21_45_03,2202.353618550075
2025-01-19_47_02,2322.4035533407064
2025-02-17_47_43,1677.4446313255423
2025-02-23_46_20,1736.7133841058587
2025-01-06_46_15,958.2240032654298
2025-02-01_30_14,1560.9663225374184
2025-01-03_26_46,1455.647098422854
2025-01-24_45_39,3677.445931341915
2025-02-23_36_07,2059.053044077666
2025-01-10_37_36,337.0141165289587
2025-02-21_39_45,1548.3701930247069
2025-01-20_36_27,1116.748486580028
2025-02-02_47_05,3238.3042948735538
2025-02-24_47_10,1150.7691460969447
2025-01-19_46_18,1705.990262761894
2025-01-08_19_02,1790.1954228923366
2025-02-23_47_30,2246.419801669351
2025-01-11_02_40,2726.888057921564
2025-01-06_36_07,1298.1906423386872
2025-02-20_45_03,1741.5667823749745
2025-01-14_40_02,2230.5742981339235
2025-02-01_02_31,2002.7839028121848
2025-02-12_02_24,1055.7451778380423
2025-01-02_40_02,2457.5268490314097
2025-01-30_23_25,820.8903205634491
2025-01-07_02_40,1581.6678390017826
2025-02-20_03_45,1278.1572015878808
2025-01-03_47_08,1303.5051363519528
2025-01-30_45_47,4656.663779390343
2025-01-08_32_19,2030.6010682326348
2025-01-08_45_48,1702.4066660167875
2025-01-28_33_46,790.6179268438394
2025-02-28_47_45,4741.2233969562785
2025-02-16_45_46,6209.539398140363
2025-01-15_38_36,872.2553409576193
2025-02-02_23_13,1945.371135316502
2025-01-03_44_45,984.4326283596904
2025-01-13_36_41,3651.8502373190695
2025-02-13_48_45,1157.8174696973576
2025-01-18_45_42,1823.7091555230438
2025-02-10_46_45,4935.838523193576
2025-01-30_45_48,2550.7221536630855
2025-01-12_48_46,4309.944702192647
2025-02-24_47_43,1777.5529849746
2025-02-12_32_19,1780.7354010792815
2025-02-19_02_47,1964.473647734962
2025-02-11_45_09,2497.868163995442
2025-01-01_47_05,2598.702459581172
2025-02-12_04_29,1113.8410019222622
2025-01-16_03_45,2658.3744117541055
2025-01-24_45_34,3557.308300130207
2025-02-28_30_02,1991.370207430453
2025-01-05_40_02,3601.50355301869
2025-01-23_07_36,1429.1735953440134
2025-02-13_14_30,1238.4197268336268
2025-02-06_32_19,1885.8973451785846
2025-02-13_25_23,880.1518347393159
2025-02-19_25_23,1502.312697667132
2025-01-20_25_23,1373.1364952906647
2025-02-18_28_45,2285.9805964954785
2025-01-31_17_23,1184.5287045392738
2025-02-10_47_30,1761.4512182441445
2025-01-24_08_47,1198.3411992728645
2025-02-01_46_44,4412.128947037219
2025-02-18_46_33,935.8774581318042
2025-02-05_47_03,1528.8932484426873
2025-01-05_47_45,6196.512398800071
2025-01-03_09_46,4040.5790159436747
2025-02-15_01_02,1266.8901136869197
2025-01-30_15_46,972.3329310813085
2025-01-10_09_46,5413.973115442334
2025-02-24_47_02,2021.4326447569042
2025-01-10_46_45,3435.932890990544
2025-02-25_02_31,2121.222988742617
2025-01-20_05_47,5480.32548855181
2025-01-04_03_47,1353.1654716680018
2025-02-02_04_29,1330.5113442263198
2025-01-25_28_47,1480.7946728365189
2025-02-04_36_37,2700.778057821579
2025-02-08_18_46,1770.7324231396794
2025-01-07_46_15,1025.9994892462091
2025-01-02_45_03,1382.5730188960993
2025-02-14_14_30,1546.286512214997
2025-02-21_20_46,1352.6856906653213
2025-01-22_21_02,1054.1028496908484
2025-01-22_19_32,2151.809696318361
2025-01-23_36_37,637.7123460057626
2025-02-11_48_46,4993.4156748548485
2025-02-02_45_05,1562.574358276432
2025-01-08_22_36,1163.3553650027
2025-02-07_25_23,1119.0067854083736
2025-02-23_01_02,1753.4150641054657
2025-01-07_47_30,1550.887113582614
2025-02-02_25_23,1395.8989929701934
2025-02-09_05_47,5161.937042629281
2025-02-15_47_28,3223.170171076922
2025-02-22_42_45,1675.3251723620867
2025-02-10_37_36,3560.202155063276
2025-01-14_35_46,3471.1870597877055
2025-02-14_30_02,2104.8187482973617
2025-02-09_48_46,6798.054428691636
2025-01-23_39_45,1175.0895641690329
2025-01-27_05_47,2773.887899533332
2025-01-06_05_45,2141.1091208488383
2025-02-21_14_30,1828.0092591332755
2025-02-19_41_36,2438.58378786039
2025-02-23_12_36,3398.395182241309
2025-01-29_43_47,1473.9203744631818
